Real_Time,Temp_C,Cond_uScm-1,CellVoltage,StateofCharge,ErrorCode
946695803,0.00,0.00,4.08,86.63,0
946695822,0.00,0.00,4.08,86.63,0
946695843,0.00,0.00,4.08,86.63,0
946695863,0.00,0.00,4.08,86.63,0
946695883,0.00,0.00,4.08,86.63,0
946695903,0.00,0.00,4.08,86.63,0
946695923,0.00,0.00,4.08,86.63,0
946695943,0.00,0.00,4.08,86.63,0
946695962,0.00,0.00,4.08,86.63,0
946695983,0.00,0.00,4.08,86.63,0
946696003,0.00,0.00,4.08,86.63,0
946696023,0.00,0.00,4.08,86.63,0
946696043,0.00,0.00,4.08,86.63,0
946696063,0.00,0.00,4.08,86.63,0
946696083,0.00,0.00,4.08,86.63,0
946696102,0.00,0.00,4.08,86.63,0
946696123,0.00,0.00,4.08,86.63,0
946696143,0.00,0.00,4.08,86.63,0
946696163,0.00,0.00,4.08,86.63,0
946696183,0.00,0.00,4.08,86.63,0
946696203,0.00,0.00,4.08,86.63,0
946696223,0.00,0.00,4.08,86.63,0
946696243,0.00,0.00,4.08,86.63,0
946696263,0.00,0.00,4.08,86.63,0
946696282,0.00,0.00,4.08,86.63,0
946696303,0.00,0.00,4.08,86.63,0
946696323,0.00,0.00,4.08,86.63,0
946696343,0.00,0.00,4.08,86.63,0
946696363,0.00,0.00,4.08,86.63,0
946696383,0.00,0.00,4.08,86.63,0
946696403,0.00,0.00,4.08,86.63,0
946696423,0.00,0.00,4.08,86.63,0
946696443,0.00,0.00,4.08,86.63,0
946696462,0.00,0.00,4.08,86.63,0
946696483,0.00,0.00,4.08,86.63,0
946696503,0.00,0.00,4.08,86.63,0
946696523,0.00,0.00,4.08,86.63,0
946696543,0.00,0.00,4.08,86.63,0
946696563,0.00,0.00,4.08,86.63,0
946696583,0.00,0.00,4.08,86.63,0
946696603,0.00,0.00,4.08,86.63,0
946696623,0.00,0.00,4.08,86.63,0
946696642,0.00,0.00,4.08,86.63,0
946696663,0.00,0.00,4.08,86.63,0
946696683,0.00,0.00,4.08,86.63,0
946696703,0.00,0.00,4.08,86.63,0
946696723,0.00,0.00,4.08,86.63,0
946696743,0.00,0.00,4.08,86.63,0
946696763,0.00,0.00,4.08,86.63,0
946696782,0.00,0.00,4.08,86.63,0
946696803,0.00,0.00,4.08,86.63,0
946696822,0.00,0.00,4.08,86.63,0
946696843,0.00,0.00,4.08,86.63,0
946696863,0.00,0.00,4.08,86.63,0
946696883,0.00,0.00,4.08,86.63,0
946696903,0.00,0.00,4.08,86.63,0
946696923,0.00,0.00,4.08,86.63,0
946696943,0.00,0.00,4.08,86.63,0
946696962,0.00,0.00,4.08,86.63,0
946696983,0.00,0.00,4.08,86.63,0
946697003,0.00,0.00,4.08,86.63,0
946697023,0.00,0.00,4.08,86.63,0
946697043,0.00,0.00,4.08,86.63,0
946697063,0.00,0.00,4.08,86.63,0
946697083,0.00,0.00,4.08,86.63,0
946697102,0.00,0.00,4.08,86.63,0
946697123,0.00,0.00,4.08,86.63,0
946697143,0.00,0.00,4.08,86.63,0
946697163,0.00,0.00,4.08,86.63,0
946697183,0.00,0.00,4.08,86.63,0
946697203,0.00,0.00,4.08,86.63,0
946697223,0.00,0.00,4.08,86.63,0
946697242,0.00,0.00,4.08,86.63,0
946697263,0.00,0.00,4.08,86.63,0
946697283,0.00,0.00,4.08,86.63,0
946697303,0.00,0.00,4.08,86.63,0
946697323,0.00,0.00,4.08,86.63,0
946697343,0.00,0.00,4.08,86.63,0
946697363,0.00,0.00,4.08,86.63,0
946697382,0.00,0.00,4.08,86.63,0
946697403,0.00,0.00,4.08,86.63,0
946697423,0.00,0.00,4.08,86.63,0
946697443,0.00,0.00,4.08,86.63,0
946697463,0.00,0.00,4.08,86.63,0
946697483,0.00,0.00,4.08,86.63,0
946697503,0.00,0.00,4.08,86.63,0
946697522,0.00,0.00,4.08,86.63,0
946697543,0.00,0.00,4.08,86.63,0
946697563,0.00,0.00,4.08,86.63,0
946697583,0.00,0.00,4.08,86.63,0
946697603,0.00,0.00,4.08,86.63,0
946697623,0.00,0.00,4.08,86.63,0
946697643,0.00,0.00,4.08,86.63,0
946697662,0.00,0.00,4.08,86.63,0
946697683,0.00,0.00,4.08,86.63,0
946697703,0.00,0.00,4.08,86.63,0
946697723,0.00,0.00,4.08,86.63,0
946697743,0.00,0.00,4.08,86.63,0
946697763,0.00,0.00,4.08,86.63,0
946697783,0.00,0.00,4.08,86.63,0
946697802,0.00,0.00,4.08,86.63,0
946697823,0.00,0.00,4.08,86.63,0
946697842,0.00,0.00,4.08,86.63,0
946697863,0.00,0.00,4.08,86.63,0
946697883,0.00,0.00,4.08,86.63,0
946697903,0.00,0.00,4.08,86.63,0
946697923,0.00,0.00,4.08,86.63,0
946697943,0.00,0.00,4.08,86.63,0
946697963,0.00,0.00,4.08,86.63,0
946697982,0.00,0.00,4.08,86.63,0
946698003,0.00,0.00,4.08,86.63,0
946698023,0.00,0.00,4.08,86.63,0
946698043,0.00,0.00,4.08,86.63,0
946698063,0.00,0.00,4.08,86.63,0
946698083,0.00,0.00,4.08,86.63,0
946698103,0.00,0.00,4.08,86.63,0
946698122,0.00,0.00,4.08,86.63,0
946698143,0.00,0.00,4.08,86.63,0
946698163,0.00,0.00,4.08,86.63,0
946698183,0.00,0.00,4.08,86.63,0
946698203,0.00,0.00,4.08,86.63,0
946698223,0.00,0.00,4.08,86.63,0
946698243,0.00,0.00,4.08,86.63,0
946698262,0.00,0.00,4.08,86.63,0
946698283,0.00,0.00,4.08,86.63,0
946698303,0.00,0.00,4.08,86.63,0
946698323,0.00,0.00,4.08,86.63,0
946698343,0.00,0.00,4.08,86.63,0
946698363,0.00,0.00,4.08,86.63,0
946698383,0.00,0.00,4.08,86.63,0
946698403,0.00,0.00,4.08,86.63,0
946698423,0.00,0.00,4.08,86.63,0
946698442,0.00,0.00,4.08,86.63,0
946698463,0.00,0.00,4.08,86.63,0
946698483,0.00,0.00,4.08,86.63,0
946698503,0.00,0.00,4.08,86.63,0
946698523,0.00,0.00,4.08,86.63,0
946698543,0.00,0.00,4.08,86.63,0
946698563,0.00,0.00,4.08,86.63,0
946698582,0.00,0.00,4.08,86.63,0
946698603,0.00,0.00,4.08,86.63,0
946698623,0.00,0.00,4.08,86.63,0
946698643,0.00,0.00,4.08,86.63,0
946698663,0.00,0.00,4.08,86.63,0
946698683,0.00,0.00,4.08,86.63,0
946698703,0.00,0.00,4.08,86.63,0
946698722,0.00,0.00,4.08,86.63,0
946698743,0.00,0.00,4.08,86.63,0
946698763,0.00,0.00,4.08,86.63,0
946698783,0.00,0.00,4.08,86.63,0
946698803,0.00,0.00,4.08,86.63,0
946698823,0.00,0.00,4.08,86.63,0
946698843,0.00,0.00,4.08,86.63,0
946698862,0.00,0.00,4.08,86.63,0
946698883,0.00,0.00,4.08,86.63,0
946698903,0.00,0.00,4.08,86.63,0
946698923,0.00,0.00,4.08,86.63,0
946698943,0.00,0.00,4.08,86.63,0
946698963,0.00,0.00,4.08,86.63,0
946698983,0.00,0.00,4.08,86.63,0
946699002,0.00,0.00,4.08,86.63,0
946699023,0.00,0.00,4.08,86.63,0
946699043,0.00,0.00,4.08,86.63,0
946699063,0.00,0.00,4.08,86.63,0
946699083,0.00,0.00,4.08,86.63,0
946699103,0.00,0.00,4.08,86.63,0
946699123,0.00,0.00,4.08,86.63,0
946699142,0.00,0.00,4.08,86.63,0
946699163,0.00,0.00,4.08,86.63,0
946699183,0.00,0.00,4.08,86.63,0
946699203,0.00,0.00,4.08,86.63,0
946699223,0.00,0.00,4.08,86.63,0
946699243,0.00,0.00,4.08,86.63,0
946699263,0.00,0.00,4.08,86.63,0
946699282,0.00,0.00,4.08,86.63,0
946699303,0.00,0.00,4.08,86.63,0
946699323,0.00,0.00,4.08,86.63,0
946699343,0.00,0.00,4.08,86.63,0
946699363,0.00,0.00,4.08,86.63,0
946699383,0.00,0.00,4.08,86.63,0
946699403,0.00,0.00,4.08,86.63,0
946699422,0.00,0.00,4.08,86.63,0
946699443,0.00,0.00,4.08,86.63,0
946699462,0.00,0.00,4.08,86.63,0
946699483,0.00,0.00,4.08,86.63,0
946699503,0.00,0.00,4.08,86.63,0
946699523,0.00,0.00,4.08,86.63,0
946699543,0.00,0.00,4.08,86.63,0
946699563,0.00,0.00,4.08,86.63,0
946699583,0.00,0.00,4.08,86.63,0
946699603,0.00,0.00,4.08,86.63,0
946699623,0.00,0.00,4.08,86.63,0
946699642,0.00,0.00,4.08,86.63,0
946699663,0.00,0.00,4.08,86.63,0
946699683,0.00,0.00,4.08,86.63,0
946699703,0.00,0.00,4.08,86.63,0
946699723,0.00,0.00,4.08,86.63,0
946699743,0.00,0.00,4.08,86.63,0
946699763,0.00,0.00,4.08,86.63,0
946699782,0.00,0.00,4.08,86.63,0
946699803,0.00,0.00,4.08,86.63,0
946699823,0.00,0.00,4.08,86.63,0
946699843,0.00,0.00,4.08,86.63,0
946699863,0.00,0.00,4.08,86.63,0
946699883,0.00,0.00,4.08,86.63,0
946699903,0.00,0.00,4.08,86.63,0
946699922,0.00,0.00,4.08,86.63,0
946699943,0.00,0.00,4.08,86.63,0
946699963,0.00,0.00,4.08,86.63,0
946699983,0.00,0.00,4.08,86.63,0
946700003,0.00,0.00,4.08,86.63,0
946700023,0.00,0.00,4.08,86.63,0
946700043,0.00,0.00,4.08,86.63,0
946700063,0.00,0.00,4.08,86.63,0
946700083,0.00,0.00,4.08,86.63,0
946700103,0.00,0.00,4.08,86.63,0
946700123,0.00,0.00,4.08,86.63,0
946700142,0.00,0.00,4.08,86.63,0
946700163,0.00,0.00,4.08,86.63,0
946700183,0.00,0.00,4.08,86.63,0
946700203,0.00,0.00,4.08,86.63,0
946700223,0.00,0.00,4.08,86.63,0
946700243,0.00,0.00,4.08,86.63,0
946700263,0.00,0.00,4.08,86.63,0
946700282,0.00,0.00,4.08,86.63,0
946700303,0.00,0.00,4.08,86.63,0
946700322,0.00,0.00,4.08,86.63,0
946700343,0.00,0.00,4.08,86.63,0
946700363,0.00,0.00,4.08,86.63,0
946700383,0.00,0.00,4.08,86.63,0
946700403,0.00,0.00,4.08,86.63,0
946700423,0.00,0.00,4.08,86.63,0
946700443,0.00,0.00,4.08,86.63,0
946700462,0.00,0.00,4.08,86.63,0
946700483,0.00,0.00,4.08,86.63,0
946700503,0.00,0.00,4.08,86.63,0
946700523,0.00,0.00,4.08,86.63,0
946700543,0.00,0.00,4.08,86.63,0
946700563,0.00,0.00,4.08,86.63,0
946700583,0.00,0.00,4.08,86.63,0
946700602,0.00,0.00,4.08,86.63,0
946700623,0.00,0.00,4.08,86.63,0
946700643,0.00,0.00,4.08,86.63,0
946700663,0.00,0.00,4.08,86.63,0
946700683,0.00,0.00,4.08,86.63,0
946700703,0.00,0.00,4.08,86.63,0
946700723,0.00,0.00,4.08,86.63,0
946700743,0.00,0.00,4.08,86.63,0
946700763,0.00,0.00,4.08,86.63,0
946700782,0.00,0.00,4.08,86.63,0
946700803,0.00,0.00,4.08,86.63,0
946700823,0.00,0.00,4.08,86.63,0
946700843,0.00,0.00,4.08,86.63,0
946700863,0.00,0.00,4.08,86.63,0
946700883,0.00,0.00,4.08,86.63,0
946700903,0.00,0.00,4.08,86.63,0
946700922,0.00,0.00,4.08,86.63,0
946700943,0.00,0.00,4.08,86.63,0
946700962,0.00,0.00,4.08,86.63,0
946700983,0.00,0.00,4.08,86.63,0
946701003,0.00,0.00,4.08,86.63,0
946701023,0.00,0.00,4.08,86.63,0
946701043,0.00,0.00,4.08,86.63,0
946701063,0.00,0.00,4.08,86.63,0
946701083,0.00,0.00,4.08,86.63,0
946701102,0.00,0.00,4.08,86.63,0
946701123,0.00,0.00,4.08,86.63,0
946701142,0.00,0.00,4.08,86.63,0
946701163,0.00,0.00,4.08,86.63,0
946701183,0.00,0.00,4.08,86.63,0
946701203,0.00,0.00,4.08,86.63,0
946701223,0.00,0.00,4.08,86.63,0
946701243,0.00,0.00,4.08,86.63,0
946701263,0.00,0.00,4.08,86.63,0
946701282,0.00,0.00,4.08,86.63,0
946701303,0.00,0.00,4.08,86.63,0
946701323,0.00,0.00,4.08,86.63,0
946701343,0.00,0.00,4.08,86.63,0
946701363,0.00,0.00,4.08,86.63,0
946701383,0.00,0.00,4.08,86.63,0
946701403,0.00,0.00,4.08,86.63,0
946701423,0.00,0.00,4.08,86.63,0
946701443,0.00,0.00,4.08,86.63,0
946701462,0.00,0.00,4.08,86.63,0
946701483,0.00,0.00,4.08,86.63,0
946701502,0.00,0.00,4.08,86.63,0
946701523,0.00,0.00,4.08,86.63,0
946701543,0.00,0.00,4.08,86.63,0
946701563,0.00,0.00,4.08,86.63,0
946701583,0.00,0.00,4.08,86.63,0
946701603,0.00,0.00,4.08,86.63,0
946701623,0.00,0.00,4.08,86.63,0
946701642,0.00,0.00,4.08,86.63,0
946701663,0.00,0.00,4.08,86.63,0
946701683,0.00,0.00,4.08,86.63,0
946701703,0.00,0.00,4.08,86.63,0
946701723,0.00,0.00,4.08,86.63,0
946701743,0.00,0.00,4.08,86.63,0
946701763,0.00,0.00,4.08,86.63,0
946701782,0.00,0.00,4.08,86.63,0
946701803,0.00,0.00,4.08,86.63,0
946701823,0.00,0.00,4.08,86.63,0
946701843,0.00,0.00,4.08,86.63,0
946701863,0.00,0.00,4.08,86.63,0
946701883,0.00,0.00,4.08,86.63,0
946701903,0.00,0.00,4.08,86.63,0
946701922,0.00,0.00,4.08,86.63,0
946701943,0.00,0.00,4.08,86.63,0
946701963,0.00,0.00,4.08,86.63,0
946701983,0.00,0.00,4.08,86.63,0
946702003,0.00,0.00,4.08,86.63,0
946702023,0.00,0.00,4.08,86.63,0
946702043,0.00,0.00,4.08,86.63,0
946702062,0.00,0.00,4.08,86.63,0
946702083,0.00,0.00,4.08,86.63,0
946702103,0.00,0.00,4.08,86.63,0
946702123,0.00,0.00,4.08,86.63,0
946702143,0.00,0.00,4.08,86.63,0
946702163,0.00,0.00,4.08,86.63,0
946702183,0.00,0.00,4.08,86.63,0
946702202,0.00,0.00,4.08,86.63,0
946702223,0.00,0.00,4.08,86.63,0
946702243,0.00,0.00,4.08,86.63,0
946702263,0.00,0.00,4.08,86.63,0
946702283,0.00,0.00,4.08,86.63,0
946702303,0.00,0.00,4.08,86.63,0
946702323,0.00,0.00,4.08,86.63,0
946702342,0.00,0.00,4.08,86.63,0
946702363,0.00,0.00,4.08,86.63,0
946702383,0.00,0.00,4.08,86.63,0
946702403,0.00,0.00,4.08,86.63,0
946702423,0.00,0.00,4.08,86.63,0
946702443,0.00,0.00,4.08,86.63,0
946702463,0.00,0.00,4.08,86.63,0
946702482,0.00,0.00,4.08,86.63,0
946702503,0.00,0.00,4.08,86.63,0
946702523,0.00,0.00,4.08,86.63,0
946702543,0.00,0.00,4.08,86.63,0
946702563,0.00,0.00,4.08,86.63,0
946702583,0.00,0.00,4.08,86.63,0
946702603,0.00,0.00,4.08,86.63,0
946702622,0.00,0.00,4.08,86.63,0
946702643,0.00,0.00,4.08,86.63,0
946702662,0.00,0.00,4.08,86.63,0
946702683,0.00,0.00,4.08,86.63,0
946702702,0.00,0.00,4.08,86.63,0
946702723,0.00,0.00,4.08,86.63,0
946702743,0.00,0.00,4.08,86.63,0
946702763,0.00,0.00,4.08,86.63,0
946702783,0.00,0.00,4.08,86.63,0
946702803,0.00,0.00,4.08,86.63,0
946702823,0.00,0.00,4.08,86.63,0
946702842,0.00,0.00,4.08,86.63,0
946702863,0.00,0.00,4.08,86.63,0
946702883,0.00,0.00,4.08,86.63,0
946702903,0.00,0.00,4.08,86.63,0
946702923,0.00,0.00,4.08,86.63,0
946702943,0.00,0.00,4.08,86.63,0
946702963,0.00,0.00,4.08,86.63,0
946702982,0.00,0.00,4.08,86.63,0
946703003,0.00,0.00,4.08,86.63,0
946703023,0.00,0.00,4.08,86.63,0
946703043,0.00,0.00,4.08,86.63,0
946703063,0.00,0.00,4.08,86.63,0
946703083,0.00,0.00,4.08,86.63,0
946703103,0.00,0.00,4.08,86.63,0
946703122,0.00,0.00,4.08,86.63,0
946703143,0.00,0.00,4.08,86.63,0
946703163,0.00,0.00,4.08,86.63,0
946703183,0.00,0.00,4.08,86.63,0
946703203,0.00,0.00,4.08,86.63,0
946703223,0.00,0.00,4.08,86.63,0
946703243,0.00,0.00,4.08,86.63,0
946703262,0.00,0.00,4.08,86.63,0
946703283,0.00,0.00,4.08,86.63,0
946703303,0.00,0.00,4.08,86.63,0
946703323,0.00,0.00,4.08,86.63,0
946703343,0.00,0.00,4.08,86.63,0
946703363,0.00,0.00,4.08,86.63,0
946703383,0.00,0.00,4.08,86.63,0
946703402,0.00,0.00,4.08,86.63,0
946703423,0.00,0.00,4.08,86.63,0
946703443,0.00,0.00,4.08,86.63,0
946703463,0.00,0.00,4.08,86.63,0
946703483,0.00,0.00,4.08,86.63,0
946703503,0.00,0.00,4.08,86.63,0
946703523,0.00,0.00,4.08,86.63,0
946703542,0.00,0.00,4.08,86.63,0
946703563,0.00,0.00,4.08,86.63,0
946703583,0.00,0.00,4.08,86.63,0
946703603,0.00,0.00,4.08,86.63,0
946703623,0.00,0.00,4.08,86.63,0
946703643,0.00,0.00,4.08,86.63,0
946703663,0.00,0.00,4.08,86.63,0
946703682,0.00,0.00,4.08,86.63,0
946703703,0.00,0.00,4.08,86.63,0
946703723,0.00,0.00,4.08,86.63,0
946703743,0.00,0.00,4.08,86.63,0
946703763,0.00,0.00,4.08,86.63,0
946703783,0.00,0.00,4.08,86.63,0
946703803,0.00,0.00,4.08,86.63,0
946703822,0.00,0.00,4.08,86.63,0
946703843,0.00,0.00,4.08,86.63,0
946703862,0.00,0.00,4.08,86.63,0
946703883,0.00,0.00,4.08,86.63,0
946703903,0.00,0.00,4.08,86.63,0
946703923,0.00,0.00,4.08,86.63,0
946703943,0.00,0.00,4.08,86.63,0
946703963,0.00,0.00,4.08,86.63,0
946703983,0.00,0.00,4.08,86.63,0
946704002,0.00,0.00,4.08,86.63,0
946704023,0.00,0.00,4.08,86.63,0
946704043,0.00,0.00,4.08,86.63,0
946704063,0.00,0.00,4.08,86.63,0
946704083,0.00,0.00,4.08,86.63,0
946704103,0.00,0.00,4.08,86.63,0
946704123,0.00,0.00,4.08,86.63,0
946704142,0.00,0.00,4.08,86.63,0
946704163,0.00,0.00,4.08,86.63,0
946704183,0.00,0.00,4.08,86.63,0
946704203,0.00,0.00,4.08,86.63,0
946704223,0.00,0.00,4.08,86.63,0
946704243,0.00,0.00,4.08,86.63,0
946704263,0.00,0.00,4.08,86.63,0
946704282,0.00,0.00,4.08,86.63,0
946704303,0.00,0.00,4.08,86.63,0
946704323,0.00,0.00,4.08,86.63,0
946704343,0.00,0.00,4.08,86.63,0
946704363,0.00,0.00,4.08,86.63,0
946704383,0.00,0.00,4.08,86.63,0
946704403,0.00,0.00,4.08,86.63,0
946704422,0.00,0.00,4.08,86.63,0
946704443,0.00,0.00,4.08,86.63,0
946704463,0.00,0.00,4.08,86.63,0
946704483,0.00,0.00,4.08,86.63,0
946704503,0.00,0.00,4.08,86.63,0
946704523,0.00,0.00,4.08,86.63,0
946704543,0.00,0.00,4.08,86.63,0
946704563,0.00,0.00,4.08,86.63,0
946704583,0.00,0.00,4.08,86.63,0
946704602,0.00,0.00,4.08,86.63,0
946704623,0.00,0.00,4.08,86.63,0
946704643,0.00,0.00,4.08,86.63,0
946704663,0.00,0.00,4.08,86.63,0
946704683,0.00,0.00,4.08,86.63,0
946704703,0.00,0.00,4.08,86.63,0
946704723,0.00,0.00,4.08,86.63,0
946704742,0.00,0.00,4.08,86.63,0
946704763,0.00,0.00,4.08,86.63,0
946704783,0.00,0.00,4.08,86.63,0
946704803,0.00,0.00,4.08,86.63,0
946704823,0.00,0.00,4.08,86.63,0
946704843,0.00,0.00,4.08,86.63,0
946704863,0.00,0.00,4.08,86.63,0
946704882,0.00,0.00,4.08,86.63,0
946704903,0.00,0.00,4.08,86.63,0
946704923,0.00,0.00,4.08,86.63,0
946704943,0.00,0.00,4.08,86.63,0
946704963,0.00,0.00,4.08,86.63,0
946704983,0.00,0.00,4.08,86.63,0
946705003,0.00,0.00,4.08,86.63,0
946705022,0.00,0.00,4.08,86.63,0
946705043,0.00,0.00,4.08,86.63,0
946705063,0.00,0.00,4.08,86.63,0
946705083,0.00,0.00,4.08,86.63,0
946705103,0.00,0.00,4.08,86.63,0
946705123,0.00,0.00,4.08,86.63,0
946705143,0.00,0.00,4.08,86.63,0
946705162,0.00,0.00,4.08,86.63,0
946705183,0.00,0.00,4.08,86.63,0
946705203,0.00,0.00,4.08,86.63,0
946705223,0.00,0.00,4.08,86.63,0
946705243,0.00,0.00,4.08,86.63,0
946705263,0.00,0.00,4.08,86.63,0
946705283,0.00,0.00,4.08,86.63,0
946705302,0.00,0.00,4.08,86.63,0
946705323,0.00,0.00,4.08,86.63,0
946705343,0.00,0.00,4.08,86.63,0
946705363,0.00,0.00,4.08,86.63,0
946705383,0.00,0.00,4.08,86.63,0
946705403,0.00,0.00,4.08,86.63,0
946705423,0.00,0.00,4.08,86.63,0
946705442,0.00,0.00,4.08,86.63,0
946705463,0.00,0.00,4.08,86.63,0
946705483,0.00,0.00,4.08,86.63,0
946705503,0.00,0.00,4.08,86.63,0
946705523,0.00,0.00,4.08,86.63,0
946705543,0.00,0.00,4.08,86.63,0
946705563,0.00,0.00,4.08,86.63,0
946705582,0.00,0.00,4.08,86.63,0
946705603,0.00,0.00,4.08,86.63,0
946705623,0.00,0.00,4.08,86.63,0
946705643,0.00,0.00,4.08,86.63,0
946705663,0.00,0.00,4.08,86.63,0
946705683,0.00,0.00,4.08,86.63,0
946705703,0.00,0.00,4.08,86.63,0
946705723,0.00,0.00,4.08,86.63,0
946705743,0.00,0.00,4.08,86.63,0
946705762,0.00,0.00,4.08,86.63,0
946705783,0.00,0.00,4.08,86.63,0
946705803,0.00,0.00,4.08,86.63,0
946705823,0.00,0.00,4.08,86.63,0
946705843,0.00,0.00,4.08,86.63,0
946705863,0.00,0.00,4.08,86.63,0
946705883,0.00,0.00,4.08,86.63,0
946705902,0.00,0.00,4.08,86.63,0
946705923,0.00,0.00,4.08,86.63,0
946705943,0.00,0.00,4.08,86.63,0
946705963,0.00,0.00,4.08,86.63,0
946705983,0.00,0.00,4.08,86.63,0
946706003,0.00,0.00,4.08,86.63,0
946706023,0.00,0.00,4.08,86.63,0
946706042,0.00,0.00,4.08,86.63,0
946706063,0.00,0.00,4.08,86.63,0
946706083,0.00,0.00,4.08,86.63,0
946706103,0.00,0.00,4.08,86.63,0
946706123,0.00,0.00,4.08,86.63,0
946706143,0.00,0.00,4.08,86.63,0
946706163,0.00,0.00,4.08,86.63,0
946706182,0.00,0.00,4.08,86.63,0
946706203,0.00,0.00,4.08,86.63,0
946706223,0.00,0.00,4.08,86.63,0
946706243,0.00,0.00,4.08,86.63,0
946706263,0.00,0.00,4.08,86.63,0
946706283,0.00,0.00,4.08,86.63,0
946706303,0.00,0.00,4.08,86.63,0
946706323,0.00,0.00,4.08,86.63,0
946706343,0.00,0.00,4.08,86.63,0
946706362,0.00,0.00,4.08,86.63,0
946706383,0.00,0.00,4.08,86.63,0
946706403,0.00,0.00,4.08,86.63,0
946706423,0.00,0.00,4.08,86.63,0
946706443,0.00,0.00,4.08,86.63,0
946706463,0.00,0.00,4.08,86.63,0
946706483,0.00,0.00,4.08,86.63,0
946706502,0.00,0.00,4.08,86.63,0
946706523,0.00,0.00,4.08,86.63,0
946706542,0.00,0.00,4.08,86.63,0
946706563,0.00,0.00,4.08,86.63,0
946706583,0.00,0.00,4.08,86.63,0
946706603,0.00,0.00,4.08,86.63,0
946706623,0.00,0.00,4.08,86.63,0
946706643,0.00,0.00,4.08,86.63,0
946706663,0.00,0.00,4.08,86.63,0
946706682,0.00,0.00,4.08,86.63,0
946706703,0.00,0.00,4.08,86.63,0
946706723,0.00,0.00,4.08,86.63,0
946706743,0.00,0.00,4.08,86.63,0
946706763,0.00,0.00,4.08,86.63,0
946706783,0.00,0.00,4.08,86.63,0
946706803,0.00,0.00,4.08,86.63,0
946706822,0.00,0.00,4.08,86.63,0
946706843,0.00,0.00,4.08,86.63,0
946706863,0.00,0.00,4.08,86.63,0
946706883,0.00,0.00,4.08,86.63,0
946706903,0.00,0.00,4.08,86.63,0
946706923,0.00,0.00,4.08,86.63,0
946706943,0.00,0.00,4.08,86.63,0
946706962,0.00,0.00,4.08,86.63,0
946706983,0.00,0.00,4.08,86.63,0
946707003,0.00,0.00,4.08,86.63,0
946707023,0.00,0.00,4.08,86.63,0
946707043,0.00,0.00,4.08,86.63,0
946707063,0.00,0.00,4.08,86.63,0
946707083,0.00,0.00,4.08,86.63,0
946707103,0.00,0.00,4.08,86.63,0
946707123,0.00,0.00,4.08,86.63,0
946707142,0.00,0.00,4.08,86.63,0
946707163,0.00,0.00,4.08,86.63,0
946707183,0.00,0.00,4.08,86.63,0
946707203,0.00,0.00,4.08,86.63,0
946707223,0.00,0.00,4.08,86.63,0
946707243,0.00,0.00,4.08,86.63,0
946707263,0.00,0.00,4.08,86.63,0
946707282,0.00,0.00,4.08,86.63,0
946707303,0.00,0.00,4.08,86.63,0
946707323,0.00,0.00,4.08,86.63,0
946707343,0.00,0.00,4.08,86.63,0
946707363,0.00,0.00,4.08,86.63,0
946707383,0.00,0.00,4.08,86.63,0
946707403,0.00,0.00,4.08,86.63,0
946707422,0.00,0.00,4.08,86.63,0
946707443,0.00,0.00,4.08,86.63,0
946707463,0.00,0.00,4.08,86.63,0
946707483,0.00,0.00,4.08,86.63,0
946707503,0.00,0.00,4.08,86.63,0
946707523,0.00,0.00,4.08,86.63,0
946707543,0.00,0.00,4.08,86.63,0
946707562,0.00,0.00,4.08,86.63,0
946707583,0.00,0.00,4.08,86.63,0
946707603,0.00,0.00,4.08,86.63,0
946707623,0.00,0.00,4.08,86.63,0
946707643,0.00,0.00,4.08,86.63,0
946707663,0.00,0.00,4.08,86.63,0
946707683,0.00,0.00,4.08,86.63,0
946707702,0.00,0.00,4.08,86.63,0
946707723,0.00,0.00,4.08,86.63,0
946707743,0.00,0.00,4.08,86.63,0
946707763,0.00,0.00,4.08,86.63,0
946707783,0.00,0.00,4.08,86.63,0
946707803,0.00,0.00,4.08,86.63,0
946707823,0.00,0.00,4.08,86.63,0
946707842,0.00,0.00,4.08,86.63,0
946707863,0.00,0.00,4.08,86.63,0
946707883,0.00,0.00,4.08,86.63,0
946707903,0.00,0.00,4.08,86.63,0
946707923,0.00,0.00,4.08,86.63,0
946707943,0.00,0.00,4.08,86.63,0
946707963,0.00,0.00,4.08,86.63,0
946707982,0.00,0.00,4.08,86.63,0
946708003,0.00,0.00,4.08,86.63,0
946708023,0.00,0.00,4.08,86.63,0
946708043,0.00,0.00,4.08,86.63,0
946708063,0.00,0.00,4.08,86.63,0
946708083,0.00,0.00,4.08,86.63,0
946708103,0.00,0.00,4.08,86.63,0
946708122,0.00,0.00,4.08,86.63,0
946708143,0.00,0.00,4.08,86.63,0
946708163,0.00,0.00,4.08,86.63,0
946708183,0.00,0.00,4.08,86.63,0
946708203,0.00,0.00,4.08,86.63,0
946708223,0.00,0.00,4.08,86.63,0
946708243,0.00,0.00,4.08,86.63,0
946708262,0.00,0.00,4.08,86.63,0
946708283,0.00,0.00,4.08,86.63,0
946708303,0.00,0.00,4.08,86.63,0
946708323,0.00,0.00,4.08,86.63,0
946708343,0.00,0.00,4.08,86.63,0
946708363,0.00,0.00,4.08,86.63,0
946708383,0.00,0.00,4.08,86.63,0
946708402,0.00,0.00,4.08,86.63,0
946708423,0.00,0.00,4.08,86.63,0
946708443,0.00,0.00,4.08,86.63,0
946708463,0.00,0.00,4.08,86.63,0
